Title,Link,Job Type,Campany,Location
Remote Data Entry Opportunities Work-From-Home,https://wuzzuf.net/jobs/p/g/RROzfOSFDgfR-Remote-Data-Entry-Opportunities-Work-From-Home-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Full Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
Work-From-Home Data Entry Positions,https://wuzzuf.net/jobs/p/g/BrBMcfL9VaOr-Work-From-Home-Data-Entry-Positions-Boree-Potash-Pty-Ltd-Al-Bahah-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Al Bahah, Saudi Arabia "
Part-Time/Full-Time Remote Work For Data Entry,https://wuzzuf.net/jobs/p/g/YOrxUsiaHAv8-Part-TimeFull-Time-Remote-Work-For-Data-Entry-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Part Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
ASC - Data Scientist,https://wuzzuf.net/jobs/p/g/aiKMhphCmG8j-ASC---Data-Scientist-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
"Manager, Data Quality",https://wuzzuf.net/jobs/p/g/AKfXbocxZy2J-Manager-Data-Quality-ROSHN-l-روشن-Riyadh-Saudi-Arabia,Full Time,ROSHN l روشن -,"Riyadh, Saudi Arabia "
"Head of Data Governance - up to 150,000 GBP - Banking Sector – Bahrain - Ref: 24012",https://wuzzuf.net/jobs/p/g/zu5acXHUzs66-Head-of-Data-Governance---up-to-150000-GBP---Banking-Sector-–-Bahrain---Ref-24012-Howard-Lock-Consulting-Ltd-Dubai-United-Arab-Emirates,Full Time,Howard Lock Consulting Ltd -,"Dubai, United Arab Emirates "
Product Owner - Data,https://wuzzuf.net/jobs/p/g/MH4AGoo0rwvD-Product-Owner---Data-Lab49-Dubai-United-Arab-Emirates,Full Time,Lab49 -,"Dubai, United Arab Emirates "
Manager - Master Data,https://wuzzuf.net/jobs/p/g/AM9KDAEZYEYk-Manager---Master-Data-Core42-Dubai-United-Arab-Emirates,Full Time,Core42 -,"Dubai, United Arab Emirates "
Growth Lead - Data & Media (MENA),https://wuzzuf.net/jobs/p/g/gCV7UMyzgDbg-Growth-Lead---Data-Media-MENA-MediaMonks-Dubai-United-Arab-Emirates,Full Time,MediaMonks -,"Dubai, United Arab Emirates "
Data Entry Analyst (Remote Work From Home Role),https://wuzzuf.net/jobs/p/g/k8SDYL9gdroT-Data-Entry-Analyst-Remote-Work-From-Home-Role-AutenticoMultinivel-com-Dubai-United-Arab-Emirates,Full Time,AutenticoMultinivel.com -,"Dubai, United Arab Emirates "
BI & Data Senior Manager,https://wuzzuf.net/jobs/p/g/vcPE3qSkqLAY-BI-Data-Senior-Manager-Magrabi-Retail-Cairo-Egypt,Full Time,Magrabi Retail -,"Cairo, Egypt "
Financial Planning & Analysis Manager,https://wuzzuf.net/jobs/p/ovhf3FG0UMRm-Financial-Planning-Analysis-Manager-Al-monairy-Sharqia-Egypt,Full TimeOn-site,Al monairy -,"10th of Ramadan City, Sharqia, Egypt "
E Commerce Specialist,https://wuzzuf.net/jobs/p/jhzVwGVml5j5-E-Commerce-Specialist-Cairo-Egypt,Full TimeOn-site,Confidential -,"Maadi, Cairo, Egypt "
Python Data Enginer,https://wuzzuf.net/jobs/p/g/Bw6T3uUSl1dJ-Python-Data-Enginer-Virtusa-Dubai-United-Arab-Emirates,Full Time,Virtusa -,"Dubai, United Arab Emirates "
BI & Data Senior Manager,https://wuzzuf.net/jobs/p/g/s7gzZQ4ZSN0Q-BI-Data-Senior-Manager-MAGRABi-Retail-Group-Cairo-Egypt,Full Time,MAGRABi Retail Group -,"Cairo, Egypt "
Principal Data Scientist,https://wuzzuf.net/jobs/p/g/b7RdeV98ItbT-Principal-Data-Scientist-Core42-Dubai-United-Arab-Emirates,Full Time,Core42 -,"Dubai, United Arab Emirates "
Digital Data Analyst (Entry Level),https://wuzzuf.net/jobs/p/g/bvWkGnGdmYbi-Digital-Data-Analyst-Entry-Level-Ponds-Hal-Knowledge-Doha-Qatar,Part Time,Ponds Hal Knowledge -,"Doha, Qatar "
Data Analyst,https://wuzzuf.net/jobs/p/g/zA0gEBvLo3VW-Data-Analyst-Truelancer-com-Riyadh-Saudi-Arabia,Full Time,Truelancer.com -,"Riyadh, Saudi Arabia "
Data Entry Clerk/Mailer,https://wuzzuf.net/jobs/p/13NEGXjPMp2g-Data-Entry-ClerkMailer-Options-Cairo-Egypt,Full TimeRemote,Options -,"Cairo, Egypt "
Senior Data Scientist - Signal Processing,https://wuzzuf.net/jobs/p/g/vwWPXVfWGqrj-Senior-Data-Scientist---Signal-Processing-Halian-Dubai-United-Arab-Emirates,Full Time,Halian -,"Dubai, United Arab Emirates "
Head of Data & Analytics -  Large Retail Group,https://wuzzuf.net/jobs/p/g/TaQupJRr4v5r-Head-of-Data-Analytics---Large-Retail-Group-Right-Calibre-Consulting-Dubai-United-Arab-Emirates,Full Time,Right Calibre Consulting -,"Dubai, United Arab Emirates "
Data Entry/Administrative Support - Work From Home,https://wuzzuf.net/jobs/p/g/TCr0SAjvdpju-Data-EntryAdministrative-Support---Work-From-Home-City-Swap-Network-Inc-Dubai-United-Arab-Emirates,Full Time,"City Swap Network, Inc. -","Dubai, United Arab Emirates "
"Specialist, Data Scientist",https://wuzzuf.net/jobs/p/g/iL3I2kU43qfz-Specialist-Data-Scientist-ROSHN-l-روشن-Riyadh-Saudi-Arabia,Full Time,ROSHN l روشن -,"Riyadh, Saudi Arabia "
MIS Trainee,https://wuzzuf.net/internship/nSLQD0RDDV8I-MIS-Trainee-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Giza-Egypt,InternshipOn-site,Fawry for Banking Technology and Electronic Payments S.A.E -,"6th of October, Giza, Egypt "
Data Analyst,https://wuzzuf.net/jobs/p/g/n96W4SDXRUuU-Data-Analyst-Talent-Disruptors-Cairo-Egypt,Full Time,Talent Disruptors -,"Cairo, Egypt "
ETL Data Engineer,https://wuzzuf.net/jobs/p/g/AXv5TjkPHFXJ-ETL-Data-Engineer-Halian-Dubai-United-Arab-Emirates,Full Time,Halian -,"Dubai, United Arab Emirates "
Group Financial Planning & Analysis Manager,https://wuzzuf.net/jobs/p/oeT3iamkfWhn-Group-Financial-Planning-Analysis-Manager-Vision-Cosmetics-Cairo-Egypt,Full TimeOn-site,Vision Cosmetics -,"Nasr City, Cairo, Egypt "
Data Insights Analyst,https://wuzzuf.net/jobs/p/g/4MKCrxNAs0Cc-Data-Insights-Analyst-Sonymusic-Dubai-United-Arab-Emirates,Full Time,Sonymusic -,"Dubai, United Arab Emirates "
Data Analyst - Information Technology,https://wuzzuf.net/jobs/p/g/8ZP1aBTE2lV5-Data-Analyst---Information-Technology-Atlantis-Resorts-Dubai-United-Arab-Emirates,Full Time,Atlantis Resorts -,"Dubai, United Arab Emirates "
Digital Data Analyst (Entry Level),https://wuzzuf.net/jobs/p/g/hbJacq8eYUM7-Digital-Data-Analyst-Entry-Level-Atlas-Knowledge-Voli-Riyadh-Saudi-Arabia,Part Time,Atlas Knowledge Voli -,"Riyadh, Saudi Arabia "
Senior Data Scientist,https://wuzzuf.net/jobs/p/g/MY2cSL4UAOvX-Senior-Data-Scientist-Valeo-Cairo-Egypt,Full Time,Valeo -,"Cairo, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/J54w7c5vv9F0-Cost-Accountant-Halwani-Bros-Cairo-Egypt,Full TimeOn-site,Halwani Bros -,"10th of Ramadan City, Cairo, Egypt "
Research And Development Specialist,https://wuzzuf.net/jobs/p/4JR7qWeRDBhZ-Research-And-Development-Specialist-Easy-Group-For-Health-and-Beauty-Care-Alexandria-Egypt,Full TimeOn-site,Easy Group For Health and Beauty Care -,"Bourj Alarab, Alexandria, Egypt "
Accountant,https://wuzzuf.net/jobs/p/lS4Jd63FT5HE-Accountant-IFG-Cairo-Egypt,Full TimeOn-site,IFG -,"Heliopolis, Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/pBlljRkJjwMi-Accountant-elhandasya-for-industrial-paints-Cairo-Egypt,Full TimeOn-site,elhandasya for industrial paints  -,"Heliopolis, Cairo, Egypt "
Data Strategy Governance Manager,https://wuzzuf.net/jobs/p/g/a7MOWSRjxn1C-Data-Strategy-Governance-Manager-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Data Annotator,https://wuzzuf.net/jobs/p/g/yWN9fIzBvCR3-Data-Annotator-Truelancer-com-Cairo-Egypt,Full Time,Truelancer.com -,"Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/aLXpLkWUgo4d-Accounting-Manager-Cairo-Egypt,Full TimeOn-site,Confidential -,"Nasr City, Cairo, Egypt "
Financial Accountant ( English Speaker),https://wuzzuf.net/jobs/p/f09xqWLVSE5Q-Financial-Accountant-English-Speaker-London-International-Patient-Services-Cairo-Egypt,Full TimeOn-site,London International Patient Services -,"Heliopolis, Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/DHJfdTJ6nGsV-Accountant-duster-Cairo-Egypt,Full TimeOn-site,duster -,"New Cairo, Cairo, Egypt "
Senior Accountant,https://wuzzuf.net/jobs/p/GoxYRi0WWGVQ-Senior-Accountant-Atlantis-Egypt-Tours-Cairo-Egypt,Full TimeOn-site,Atlantis Egypt Tours -,"Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/KuiIWIjOGkzD-Accountant-al-safi-united-Salalah-Oman,Full TimeOn-site,al safi united -,"Salalah, Oman "
Field Coordinators-Alex,https://wuzzuf.net/jobs/p/HilmFXcx3BxC-Field-Coordinators-Alex-Misr-Elkheir-Foundation-Alexandria-Egypt,Full TimeOn-site,Misr Elkheir Foundation -,"Alexandria, Egypt "
Field Coordinators-Giza,https://wuzzuf.net/jobs/p/P5sY89liklXK-Field-Coordinators-Giza-Misr-Elkheir-Foundation-Giza-Egypt,Full TimeOn-site,Misr Elkheir Foundation -,"Giza, Giza, Egypt "
Field Coordinators-Cairo,https://wuzzuf.net/jobs/p/uYbiFlBO9JBY-Field-Coordinators-Cairo-Misr-Elkheir-Foundation-Cairo-Egypt,Full TimeOn-site,Misr Elkheir Foundation -,"Cairo, Egypt "
Treasury and Banks Accountant,https://wuzzuf.net/jobs/p/jTABgP0mfDca-Treasury-and-Banks-Accountant-MINISO-LIFE-Cairo-Egypt,Full TimeOn-site,MINISO LIFE -,"Nasr City, Cairo, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/zxSIqVVd4sqS-General-Accountant-ELDAYEL-FOR-LEATHER-INDUSTRY-Cairo-Egypt,Full TimeOn-site,Eldanyel For Leather Industry -,"Abbassia, Cairo, Egypt "
Products Engineer - ( Homeware Appliances),https://wuzzuf.net/jobs/p/7es6kMR1jNxT-Products-Engineer---Homeware-Appliances-Bouri-Group-Cairo-Egypt,Full TimeOn-site,Bouri Group -,"New Cairo, Cairo, Egypt "
General accountant,https://wuzzuf.net/jobs/p/ZUPhta66K9YD-General-accountant-Ghandour-Auto-Cairo-Egypt,Full TimeOn-site,Ghandour Auto -,"New Cairo, Cairo, Egypt "
Market Research Analyst,https://wuzzuf.net/jobs/p/sBxbr80jT174-Market-Research-Analyst-Cairo-Egypt,Full TimeOn-site,Confidential -,"Nasr City, Cairo, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/BNZLhJ7KY2g8-General-Accountant-Digital-Path-Cairo-Egypt,Full TimeOn-site,Digital Path  -,"Nasr City, Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/WN4dXiQcSdMV-Accounting-Manager-Egyptian-Cultural-Center-Cairo-Egypt,Full TimeOn-site,Egyptian Cultural Center -,"Nasr City, Cairo, Egypt "
Accounting Supervisor,https://wuzzuf.net/jobs/p/zlsj8HI1GcHB-Accounting-Supervisor-Nour-Eldin-Elsherif-for-Trading-vehicles-Giza-Egypt,Full TimeOn-site,Nour Eldin Elsherif for Trading vehicles -,"Sheikh Zayed, Giza, Egypt "
Pre Sales Engineer,https://wuzzuf.net/jobs/p/ZEKXHVAnCQp3-Pre-Sales-Engineer-MTI-Cairo-Egypt,Full TimeOn-site,MTI -,"Cairo, Egypt "
Junior Accountant,https://wuzzuf.net/jobs/p/bmaKQLeGhlsb-Junior-Accountant-Egyptian-Cultural-Center-Cairo-Egypt,Full TimeOn-site,Egyptian Cultural Center -,"Nasr City, Cairo, Egypt "
Sales Manager,https://wuzzuf.net/jobs/p/SuoRs7ClzI4x-Sales-Manager-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Business Development Manager - Tech Products ( Sales & Revenue ),https://wuzzuf.net/jobs/p/L5i9oXGb2K9q-Business-Development-Manager---Tech-Products-Sales-Revenue-Riyadh-Saudi-Arabia,Full TimeOn-site,Confidential -,"Riyadh, Saudi Arabia "
Financial Manager - Construction,https://wuzzuf.net/jobs/p/sVUg9tWJ6n0s-Financial-Manager---Construction-NIG-Cairo-Egypt,Full TimeOn-site,NIG -,"Heliopolis, Cairo, Egypt "
Senior Internal Auditor,https://wuzzuf.net/jobs/p/J2lI9yYJff1y-Senior-Internal-Auditor-LOLC-EL-OULA-MICROFINANCE-EGYPT’-Cairo-Egypt,Full TimeOn-site,LOLC EL-OULA MICROFINANCE EGYPT’ -,"Maadi, Cairo, Egypt "
Accounts Receivable Accountant,https://wuzzuf.net/jobs/p/NtjBIhiIdtr9-Accounts-Receivable-Accountant-Ryze-Clubs-Cairo-Egypt,Full TimeOn-site,Ryze Clubs  -,"New Cairo, Cairo, Egypt "
Accountant - Hotels Sector,https://wuzzuf.net/jobs/p/biCp0ggrFUEY-Accountant---Hotels-Sector-Talaat-Moustafa-Group-Giza-Egypt,Full TimeOn-site,Talaat Moustafa Group -,"Dokki, Giza, Egypt "
Market Research Analyst,https://wuzzuf.net/jobs/p/6CmgEWXceZCL-Market-Research-Analyst-Saveto-Cairo-Egypt,Full TimeOn-site,Saveto -,"Nasr City, Cairo, Egypt "
Quality Control Section Head,https://wuzzuf.net/jobs/p/GZmdyRsn67xY-Quality-Control-Section-Head-Greater-Cairo-Foundries-Co-S-A-E-Sharqia-Egypt,Full TimeOn-site,Greater Cairo Foundries Co. S.A.E -,"Belbes, Sharqia, Egypt "
Statistical Researcher,https://wuzzuf.net/jobs/p/4PvqgktQ7S5L-Statistical-Researcher-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/cuDxskIqzVPX-Accounting-Manager-My-Truck-Logistics-LLC-Cairo-Egypt,Full TimeRemote,"My Truck Logistics, LLC   -","Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/CqpJ3scsdlv0-Accounting-Manager-Union-Group-Cairo-Egypt,Full TimeOn-site,Union Group -,"Obour City, Cairo, Egypt "
General Accountant,https://wuzzuf.net/jobs/p/PuYmkN1UfR7D-General-Accountant-ZINAD-IT-Giza-Egypt,Full TimeOn-site,ZINAD IT -,"Smart Village, Giza, Egypt "
"Supervisor, General Accounting",https://wuzzuf.net/jobs/p/cHw8iGAFcZli-Supervisor-General-Accounting-ESLSCA-University-Cairo-Egypt,Full TimeOn-site,ESLSCA University -,"Cairo, Egypt "
Head OF Accounting,https://wuzzuf.net/jobs/p/0Wy2LopO76Tj-Head-OF-Accounting-Cairo-Egypt,Full TimeOn-site,Confidential -,"Maadi, Cairo, Egypt "
Payable Accountant,https://wuzzuf.net/jobs/p/7i049vSxMBtW-Payable-Accountant-Bubblzz-Cairo-Egypt,Full TimeOn-site,Bubblzz -,"Sheraton, Cairo, Egypt "
Software Business Analyst,https://wuzzuf.net/jobs/p/PcjO1WPgMrjt-Software-Business-Analyst-Softec-Technologies-Cairo-Egypt,Full TimeOn-site,Softec Technologies -,"Maadi, Cairo, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/IDYtwdHsyZ84-Cost-Accountant-Happy-Joes-Pizza-Ice-Cream---Middle-East-Giza-Egypt,Full TimeOn-site,Happy Joe's Pizza & Ice Cream - Middle East -,"Haram, Giza, Egypt "
E-commerce Purchasing Specialist,https://wuzzuf.net/jobs/p/OyzI7g8CJo3x-E-commerce-Purchasing-Specialist-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
Compensation & Benefits Senior Specialist,https://wuzzuf.net/jobs/p/xX5M95WHw4wh-Compensation-Benefits-Senior-Specialist-A-part-Auto-Cairo-Egypt,Full TimeOn-site,A-part Auto -,"Cairo, Egypt "
Process Technologist,https://wuzzuf.net/jobs/p/gAG3hnkgSPSu-Process-Technologist-International-Food-Consumable-Goods---Egypt-S-A-E-Giza-Egypt,Full TimeOn-site,International Food & Consumable Goods - Egypt S.A.E -,"6th of October, Giza, Egypt "
Compensation & Benefits Specialist,https://wuzzuf.net/jobs/p/HiFo9fXNH6MW-Compensation-Benefits-Specialist-Solotex-Qalubia-Egypt,Full TimeOn-site,Solotex -,"Shubra Alkhaymah, Qalubia, Egypt "
Financial Analyst,https://wuzzuf.net/jobs/p/VHaRh7gh8KpK-Financial-Analyst-Cairo-Egypt,Full TimeOn-site,Confidential -,"Maadi, Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/ioBI5CX01yic-Accountant-Good-Seed-Cairo-Egypt,Full TimeOn-site,Good Seed -,"Shorouk City, Cairo, Egypt "
Senior Business Analyst,https://wuzzuf.net/jobs/p/0Y25cddUkcbO-Senior-Business-Analyst-mazenet-solution-Cairo-Egypt,Full TimeOn-site,mazenet solution  -,"Cairo, Egypt "
Junior Accountant,https://wuzzuf.net/jobs/p/vtcKcW6Ezt6l-Junior-Accountant-Atlas-Investment-Food-Industries-Cairo-Egypt,Full TimeOn-site,Atlas Investment & Food Industries -,"Mokattam, Cairo, Egypt "
CFO,https://wuzzuf.net/jobs/p/QmswSyn4VVmI-CFO-MAC-EGYPT-REAL-ESTATE-CO-Cairo-Egypt,Full TimeOn-site,MAC EGYPT REAL ESTATE CO. -,"Heliopolis, Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/o2gl1n34iDL4-Accountant-Arabian-Monayri-for-Industry-Shipping-Trade-Sharqia-Egypt,Full TimeOn-site,"Arabian Monayri for Industry, Shipping & Trade -","10th of Ramadan City, Sharqia, Egypt "
Senior Logistic Specialist,https://wuzzuf.net/jobs/p/p4gIVnQsj0v6-Senior-Logistic-Specialist-Sahara-Printing-Company-Cairo-Egypt,Full TimeOn-site,Sahara Printing Company -,"Nasr City, Cairo, Egypt "
Education Supervisor - Remotely,https://wuzzuf.net/jobs/p/2KplbT4bPNIQ-Education-Supervisor---Remotely-IQRA-Network-Cairo-Egypt,Full TimeRemote,IQRA Network -,"Cairo, Egypt "
Financial Accountant,https://wuzzuf.net/jobs/p/Wk4o45JxeybJ-Financial-Accountant-NEW-GCC-GROUP-LIMITLESS-Cairo-Egypt,Full TimeOn-site,NEW GCC GROUP LIMITLESS  -,"Nasr City, Cairo, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/8sMFw6RHUU7T-Cost-Accountant-Selah-ElTelmeez-For-Publishing-printing-Cairo-Egypt,Full TimeOn-site,Selah ElTelmeez For Publishing & printing -,"Obour City, Cairo, Egypt "
Accounting Manager,https://wuzzuf.net/jobs/p/0BSvO2XH5XpO-Accounting-Manager-Midea-Group-Giza-Egypt,Full TimeOn-site,Midea Group -,"6th of October, Giza, Egypt "
Growth Product Manager,https://wuzzuf.net/jobs/p/ZWgoQx6jl6ha-Growth-Product-Manager-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Giza-Egypt,Full TimeHybrid,Fawry for Banking Technology and Electronic Payments S.A.E -,"Smart Village, Giza, Egypt "
Senior Budget & Planning Accountant,https://wuzzuf.net/jobs/p/6OeCnkY6j1wy-Senior-Budget-Planning-Accountant-Sinai-University-Cairo-Egypt,Full TimeOn-site,Sinai University -,"Katameya, Cairo, Egypt "
Reporting & Financial Analyst,https://wuzzuf.net/jobs/p/lJ8sj48hW6mk-Reporting-Financial-Analyst-ICON-Holding-Cairo-Egypt,Full TimeOn-site,ICON Holding -,"Helwan, Cairo, Egypt "
Junior Accountant,https://wuzzuf.net/jobs/p/4Liy8zIS1yWF-Junior-Accountant-Giza-Egypt,Full TimeOn-site,Confidential -,"Mohandessin, Giza, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/AtvRvZONbSQC-Cost-Accountant-Monoplay-Cairo-Egypt,Full TimePart TimeRemote,Monoplay -,"New Cairo, Cairo, Egypt "
Financial Manager CFO,https://wuzzuf.net/jobs/p/GG9RWEWsYw2L-Financial-Manager-CFO-Eco-associates-Cairo-Egypt,Full TimeOn-site,Eco associates -,"Nasr City, Cairo, Egypt "
Accounting Director,https://wuzzuf.net/jobs/p/dVOIsgz01pCk-Accounting-Director-Wadi-Tours-Giza-Egypt,Full TimeOn-site,Wadi Tours -,"Mohandessin, Giza, Egypt "
AP Accountant,https://wuzzuf.net/jobs/p/PpwdVoimQqfz-AP-Accountant-EgyptExpress-Cairo-Egypt,Full TimeOn-site,EgyptExpress -,"Sheraton, Cairo, Egypt "
Financial Manager,https://wuzzuf.net/jobs/p/WwnkDz5sjC22-Financial-Manager-Podium-Cairo-Egypt,Full TimeOn-site,Podium -,"Maadi, Cairo, Egypt "
Senior Accountant - Real Estate,https://wuzzuf.net/jobs/p/kdMcr5UhF0vW-Senior-Accountant---Real-Estate-Cairo-Egypt,Full TimeHybrid,Confidential -,"Cairo, Egypt "
Senior Accountant,https://wuzzuf.net/jobs/p/sXXD4CwcjnfZ-Senior-Accountant-Alwadi-Holding-Giza-Egypt,Full TimeOn-site,Alwadi Holding -,"Mohandessin, Giza, Egypt "
Field Coordinators-Luxor,https://wuzzuf.net/jobs/p/Lcby1prPrSzP-Field-Coordinators-Luxor-Misr-Elkheir-Foundation-Luxor-Egypt,Full TimeFreelance / ProjectOn-site,Misr Elkheir Foundation -,"Luxor, Luxor, Egypt "
Field Coordinators-Aswan,https://wuzzuf.net/jobs/p/jpPGrSSFNICO-Field-Coordinators-Aswan-Misr-Elkheir-Foundation-Aswan-Egypt,Full TimeFreelance / ProjectOn-site,Misr Elkheir Foundation -,"Aswan, Aswan, Egypt "
Supply Chain Manager,https://wuzzuf.net/jobs/p/pHvyEgj2XUbC-Supply-Chain-Manager-National-Electricity-Technology-Co-Giza-Egypt,Full TimeOn-site,National Electricity Technology Co. -,"Agouza, Giza, Egypt "
Accountant Manager,https://wuzzuf.net/jobs/p/J4tPJZNrHAPF-Accountant-Manager-Aldawlia-For-Plastic-Materials-Sharqia-Egypt,Full TimeOn-site,Aldawlia For Plastic Materials -,"10th of Ramadan City, Sharqia, Egypt "
Transportation Finance Specialist,https://wuzzuf.net/jobs/p/rkuWtbkXuFZV-Transportation-Finance-Specialist-Aman-Sharqia-Egypt,Full TimeOn-site,Aman -,"Sharqia, Egypt "
Senior Tax Accountant,https://wuzzuf.net/jobs/p/jOcQRlCHYIcZ-Senior-Tax-Accountant-Sinai-University-Cairo-Egypt,Full TimeOn-site,Sinai University -,"Mokattam, Cairo, Egypt "
Receivables Accountant,https://wuzzuf.net/jobs/p/R93tKIieLtCy-Receivables-Accountant-Cairo-Egypt,Full TimeOn-site,Confidential -,"10th of Ramadan City, Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/J0v2EF2EfQGc-Accountant-شركة-تيكون-للتجارة-الدولية-Cairo-Egypt,Full TimeOn-site,شركة تيكون للتجارة الدولية -,"Heliopolis, Cairo, Egypt "
Internal Auditor,https://wuzzuf.net/jobs/p/BCGM6dRUaN9w-Internal-Auditor-Nile-Projects-Trading-Alexandria-Egypt,Full TimeOn-site,Nile Projects & Trading -,"Alexandria, Egypt "
Accountant,https://wuzzuf.net/jobs/p/Wa8WnuoOTwbD-Accountant-Industrial-Services-Center---Datco-Cairo-Egypt,Full TimeOn-site,Industrial Services Center - Datco -,"Sheraton, Cairo, Egypt "
FP&A Analyst,https://wuzzuf.net/jobs/p/QpL9KTRdevQ6-FPA-Analyst-Abilene-United-States,Full TimeRemote,Confidential -,"Abilene, United States "
Accountant,https://wuzzuf.net/jobs/p/gNfNF7b48BGh-Accountant-Raafat-Miller-Consulting-Giza-Egypt,Full TimeOn-site,Raafat Miller Consulting -,"Dokki, Giza, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/kE1iikGlsGjs-Cost-Accountant-Hebeish-Group-Giza-Egypt,Full TimeOn-site,Hebeish Group -,"6th of October, Giza, Egypt "
Treasury Accountant,https://wuzzuf.net/jobs/p/Ox23ylzUVp1P-Treasury-Accountant-Sharm-Dreams-Group-Cairo-Egypt,Full TimeOn-site,Sharm Dreams Group  -,"Manial, Cairo, Egypt "
Cost Accountant,https://wuzzuf.net/jobs/p/r9184hmjwiDz-Cost-Accountant-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Capital, Cairo, Egypt "
Financial Analyst (FP&A)- Corporate,https://wuzzuf.net/jobs/p/JrQirzTyAQ5e-Financial-Analyst-FPA--Corporate-Cairo-Egypt,Full TimeOn-site,Confidential -,"Sheraton, Cairo, Egypt "
SEO Specialist,https://wuzzuf.net/jobs/p/qpbCizLTA4Gl-SEO-Specialist-The-Translation-Gate-Cairo-Egypt,Full TimeHybrid,The Translation Gate -,"Maadi, Cairo, Egypt "
Financial Analyst,https://wuzzuf.net/jobs/p/sZcGM7ll21iz-Financial-Analyst-Cairo-Egypt,Full TimeOn-site,Confidential -,"Maadi, Cairo, Egypt "
Treasury Specialist,https://wuzzuf.net/jobs/p/H5GPHM1xHXjx-Treasury-Specialist-Wadi-El-Nile-Cement-Cairo-Egypt,Full TimeOn-site,Wadi El Nile Cement -,"Cairo, Egypt "
Accountant,https://wuzzuf.net/jobs/p/DWBMtS2v5Qub-Accountant-Chloride-Giza-Egypt,Full TimeOn-site,Chloride -,"Abu Rawash, Giza, Egypt "
Market Research Analyst,https://wuzzuf.net/jobs/p/bPGtT1uHjWk1-Market-Research-Analyst-GT-World-OF-Beauty-Cairo-Egypt,Full TimeOn-site,GT World OF Beauty -,"Sheraton, Cairo, Egypt "
Senior Financial Analyst,https://wuzzuf.net/jobs/p/c5eEui28Rd84-Senior-Financial-Analyst-Orchidia-Pharmaceutical-Industries-Cairo-Egypt,Full TimeOn-site,Orchidia Pharmaceutical Industries -,"Obour City, Cairo, Egypt "
