Title,Link,Job Type,Campany,Location
Sr. Microsoft Dynamics CRM Developer,https://wuzzuf.net/jobs/p/R6aUxlFa9ZkE-Sr-Microsoft-Dynamics-CRM-Developer-Fawry-for-Banking-Technology-and-Electronic-Payments-S-A-E-Giza-Egypt,Full TimeOn-site,Fawry for Banking Technology and Electronic Payments S.A.E -,"Smart Village, Giza, Egypt "
PHP Developer,https://wuzzuf.net/jobs/p/xXXpsAarO7XG-PHP-Developer-Options-Cairo-Egypt,Full TimeRemote,Options -,"Cairo, Egypt "
Sr Front End Developer (Angular),https://wuzzuf.net/jobs/p/qNposRu2Lvo1-Sr-Front-End-Developer-Angular-Zedny-Cairo-Egypt,Full TimeOn-site,Zedny -,"Mokattam, Cairo, Egypt "
IT Help Desk Specialist - HQ,https://wuzzuf.net/jobs/p/wClDOk0e6sD3-IT-Help-Desk-Specialist---HQ-Ceramica-Cleopatra-Giza-Egypt,Full TimeOn-site,Ceramica Cleopatra  -,"Mohandessin, Giza, Egypt "
Product Manager,https://wuzzuf.net/jobs/p/MkzfcKR9sn2c-Product-Manager-HIZAM-Cairo-Egypt,Full TimeHybrid,HIZAM  -,"Cairo, Egypt "
"Medical Science Liaison  Dialysis KSA - Riyadh, KSA",https://wuzzuf.net/jobs/p/g/RVzOdjZxdLXD-Medical-Science-Liaison-Dialysis-KSA---Riyadh-KSA-CSL-Riyadh-Saudi-Arabia,Full Time,CSL -,"Riyadh, Saudi Arabia "
IT Network & Systems Infrastructure Supervisor,https://wuzzuf.net/jobs/p/pk4fYifzvdQu-IT-Network-Systems-Infrastructure-Supervisor-Ceramica-Cleopatra-Giza-Egypt,Full TimeOn-site,Ceramica Cleopatra  -,"Mohandessin, Giza, Egypt "
Senior Product Designer,https://wuzzuf.net/jobs/p/Vb1DhGadfp2R-Senior-Product-Designer-HIZAM-Cairo-Egypt,Full TimeHybrid,HIZAM  -,"Cairo, Egypt "
Senior Backend Engineer,https://wuzzuf.net/jobs/p/qwRfPcijYb9C-Senior-Backend-Engineer-WUZZUF-Cairo-Egypt,Full TimeHybrid,WUZZUF -,"Maadi, Cairo, Egypt "
IT Help Desk,https://wuzzuf.net/jobs/p/hZy4jtepLMlx-IT-Help-Desk-Amer-Vision-Group-Cairo-Egypt,Full TimeOn-site,Amer Vision Group -,"Sheraton, Cairo, Egypt "
Medical Science Liaison Rare Diseases - Jeddah,https://wuzzuf.net/jobs/p/g/mzSyeL4LL7Wi-Medical-Science-Liaison-Rare-Diseases---Jeddah-CSL-Dubai-United-Arab-Emirates,Full Time,CSL -,"Dubai, United Arab Emirates "
Software Technical Lead (Node.js),https://wuzzuf.net/jobs/p/pkbtL29ZFZv9-Software-Technical-Lead-Nodejs-HIZAM-Cairo-Egypt,Full TimeHybrid,HIZAM  -,"Cairo, Egypt "
Quality Assurance Specialist,https://wuzzuf.net/jobs/p/HZiGg3v087FG-Quality-Assurance-Specialist-Wham-Clinics-Alexandria-Egypt,Full TimeOn-site,Wham Clinics  -,"Sidi Bishr, Alexandria, Egypt "
IT Manager,https://wuzzuf.net/jobs/p/HGpOSoKL2aA3-IT-Manager-Asass-Cairo-Egypt,Full TimeOn-site,Asass -,"Cairo, Egypt "
Medical reviewer,https://wuzzuf.net/jobs/p/MAlG0feanhgl-Medical-reviewer-LMS-Cairo-Egypt,Full TimeOn-site,LMS -,"Maadi, Cairo, Egypt "
Junior Web Developer,https://wuzzuf.net/jobs/p/QbXw94XiNVCS-Junior-Web-Developer-Saikoro-Cairo-Egypt,Full TimeHybrid,Saikoro -,"Cairo, Egypt "
Mid-Senior Level Backend Developer,https://wuzzuf.net/jobs/p/t47OHdRP4ioX-Mid-Senior-Level-Backend-Developer-Nexus-Analytica-Cairo-Egypt,Full TimeOn-site,Nexus Analytica -,"Shorouk City, Cairo, Egypt "
Actuarial Analyst,https://wuzzuf.net/jobs/p/1eCmPtZfECl3-Actuarial-Analyst-Allianz-Cairo-Egypt,Full TimeOn-site,Allianz -,"New Cairo, Cairo, Egypt "
Senior React Native Developer,https://wuzzuf.net/jobs/p/inE22p0OId4g-Senior-React-Native-Developer-TechJump-Alexandria-Egypt,Full TimePart TimeFreelance / ProjectHybrid,TechJump -,"Alexandria, Egypt "
Quality Assurance Specialist,https://wuzzuf.net/jobs/p/f2QqDDe6TnFM-Quality-Assurance-Specialist-Al-Amal-Al-sharif-For-Plastic-Cairo-Egypt,Full TimeOn-site,Al-Amal Al-sharif For Plastic -,"10th of Ramadan City, Cairo, Egypt "
NetSuite Technical Lead,https://wuzzuf.net/jobs/p/JjxW9eHWFegh-NetSuite-Technical-Lead-Ai-brainpower-Cairo-Egypt,Full TimeOn-site,Ai brainpower -,"Cairo, Egypt "
Software Product Owner,https://wuzzuf.net/jobs/p/pqj7Fb59n7sG-Software-Product-Owner-Softec-Technologies-Cairo-Egypt,Full TimeOn-site,Softec Technologies -,"Cairo, Egypt "
Raw & Packaging Material Analyst,https://wuzzuf.net/jobs/p/TOL3lyJGiEAK-Raw-Packaging-Material-Analyst-Nerhadou-International-Giza-Egypt,Full TimeOn-site,Nerhadou International -,"6th of October, Giza, Egypt "
Senior PHP Developer (Laravel),https://wuzzuf.net/jobs/p/xFRkuQf20vbi-Senior-PHP-Developer-Laravel-Our-Education-Cairo-Egypt,Full TimeOn-site,Our Education -,"Nasr City, Cairo, Egypt "
Odoo Implementer,https://wuzzuf.net/jobs/p/B5rihb2sdZQw-Odoo-Implementer-Royal-Herbs-Giza-Egypt,Full TimeHybrid,Royal Herbs  -,"Haram, Giza, Egypt "
IT Assistant,https://wuzzuf.net/jobs/p/x0A4UdXIyLb5-IT-Assistant-Fajr-Center-Cairo-Egypt,Full TimeOn-site,Fajr Center -,"Nasr City, Cairo, Egypt "
Workpack Technician/CAD Data Input,https://wuzzuf.net/jobs/p/g/oeHMYzyPrNNf-Workpack-TechnicianCAD-Data-Input-Oceaneering-Dubai-United-Arab-Emirates,Full Time,Oceaneering -,"Dubai, United Arab Emirates "
"Software Engineer - (Laravel, Vue, Golang)",https://wuzzuf.net/jobs/p/jsSaQdTa0R6Z-Software-Engineer---Laravel-Vue-Golang-Our-Education-Cairo-Egypt,Full TimeOn-site,Our Education -,"Nasr City, Cairo, Egypt "
"Full Stack Developer (Node.js, React, Electron)",https://wuzzuf.net/jobs/p/uLJWNOz28I9J-Full-Stack-Developer-Nodejs-React-Electron-Bright-Vision-Giza-Egypt,Full TimeOn-site,Bright Vision   -,"Giza, Giza, Egypt "
Odoo implementer,https://wuzzuf.net/jobs/p/RWzwVGCtAVD8-Odoo-implementer-Naguib-Selim-Cairo-Egypt,Full TimeOn-site,Naguib Selim -,"Nasr City, Cairo, Egypt "
IT Full-Stack Developer,https://wuzzuf.net/jobs/p/LaDwrATBIcXW-IT-Full-Stack-Developer-Erada-Cairo-Egypt,Full TimeOn-site,Erada -,"Maadi, Cairo, Egypt "
System and Cloud Engineer,https://wuzzuf.net/jobs/p/cRlVkJJF8hQl-System-and-Cloud-Engineer-DataDriftIT-Cairo-Egypt,Freelance / ProjectRemote,DataDriftIT -,"Badr City, Cairo, Egypt "
Network Engineer,https://wuzzuf.net/jobs/p/UfThaEIVanhM-Network-Engineer-Talaat-Moustafa-Group-Cairo-Egypt,Full TimeOn-site,Talaat Moustafa Group -,"Madinaty, Cairo, Egypt "
Technical Support Specialist,https://wuzzuf.net/jobs/p/8cLynuAqx5Ty-Technical-Support-Specialist-Talaat-Moustafa-Group-Cairo-Egypt,Full TimeOn-site,Talaat Moustafa Group -,"Madinaty, Cairo, Egypt "
IT Specialist,https://wuzzuf.net/jobs/p/KgmTBXtGmRFL-IT-Specialist-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt,Full TimeOn-site,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt "
Senior Software Tester,https://wuzzuf.net/jobs/p/yPDNZ2TZViuq-Senior-Software-Tester-Talaat-Moustafa-Group-Cairo-Egypt,Full TimeOn-site,Talaat Moustafa Group -,"Madinaty, Cairo, Egypt "
HSE Section Head/Manager,https://wuzzuf.net/jobs/p/QKHE73jp3tlv-HSE-Section-HeadManager-BariQ-Giza-Egypt,Full TimeOn-site,BariQ -,"6th of October, Giza, Egypt "
.NET Developer,https://wuzzuf.net/jobs/p/mIEFKt9x2KS2-NET-Developer-Dynamicslink-Cairo-Egypt,Full TimeOn-site,Dynamicslink -,"Nasr City, Cairo, Egypt "
Business Development Specialist (Pharmacist),https://wuzzuf.net/jobs/p/6mABVM4wNqF9-Business-Development-Specialist-Pharmacist-Orchidia-Pharmaceutical-Industries-Cairo-Egypt,Full TimeOn-site,Orchidia Pharmaceutical Industries -,"Obour City, Cairo, Egypt "
Data Strategy Governance Manager,https://wuzzuf.net/jobs/p/g/a7MOWSRjxn1C-Data-Strategy-Governance-Manager-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Senior MS Dynamics 365 CRM Functional Consultant,https://wuzzuf.net/jobs/p/g0jF6418Myae-Senior-MS-Dynamics-365-CRM-Functional-Consultant-INVENTO-Riyadh-Saudi-Arabia,Full TimeOn-site,INVENTO -,"Riyadh, Saudi Arabia "
